location_name,sex_name,age_name,cause_name,val
New York,Male,35 to 39,Major depressive disorder,3098.268
New York,Female,35 to 39,Major depressive disorder,4976.6074
New York,Male,40 to 44,Major depressive disorder,3263.941
New York,Female,40 to 44,Major depressive disorder,5162.5493
New York,Male,45 to 49,Major depressive disorder,2932.9325
New York,Female,45 to 49,Major depressive disorder,4794.0188
New York,Male,50 to 54,Major depressive disorder,2577.559
New York,Female,50 to 54,Major depressive disorder,4398.438
New York,Female,55 to 59,Major depressive disorder,3996.5763
New York,Male,80 to 84,Depressive disorders,3042.11
New York,Female,80 plus,Depressive disorders,4406.433611
New York,Male,80 plus,Depressive disorders,3371.496459
New York,Female,75 to 79,Depressive disorders,4210.125
New York,Male,35 to 39,Depressive disorders,4970.535
New York,Female,35 to 39,Depressive disorders,8100.975
New York,Male,40 to 44,Depressive disorders,5194.945
New York,Female,40 to 44,Depressive disorders,8418.78
New York,Male,45 to 49,Depressive disorders,4877.66
New York,Female,45 to 49,Depressive disorders,8075.505
New York,Male,50 to 54,Depressive disorders,4488.91
New York,Female,50 to 54,Depressive disorders,7605.225
New York,Male,55 to 59,Depressive disorders,4077.2
New York,Female,55 to 59,Depressive disorders,7064.29
New York,Male,60 to 64,Depressive disorders,3710.415
New York,Female,60 to 64,Depressive disorders,6462.075
New York,Male,65 to 69,Depressive disorders,3465.065
New York,Female,65 to 69,Depressive disorders,5745.28
New York,Male,70 to 74,Depressive disorders,3238.645
New York,Female,70 to 74,Depressive disorders,4983.145
New York,Male,75 to 79,Depressive disorders,3009.665
New York,Female,30 to 34,Depressive disorders,7420.62
New York,Male,30 to 34,Depressive disorders,4441.175
New York,Female,25 to 29,Depressive disorders,7531.82
New York,Male,25 to 29,Depressive disorders,4430.27
New York,Male,15 to 19,Depressive disorders,3769.565
New York,Female,15 to 19,Depressive disorders,8122.375
New York,Male,20 to 24,Depressive disorders,4633.96
New York,Female,20 to 24,Depressive disorders,8019.085
North Carolina,Female,55 to 59,Anxiety disorders,8850.4758
North Carolina,Male,55 to 59,Anxiety disorders,4810.1431
North Carolina,Female,50 to 54,Anxiety disorders,9829.0555
North Carolina,Male,50 to 54,Anxiety disorders,5432.9986
North Carolina,Female,45 to 49,Anxiety disorders,10544.4564
North Carolina,Male,45 to 49,Anxiety disorders,5920.3766
North Carolina,Female,40 to 44,Anxiety disorders,10853.4043
North Carolina,Male,40 to 44,Anxiety disorders,6131.151
North Carolina,Female,35 to 39,Anxiety disorders,10670.1087
North Carolina,Male,35 to 39,Anxiety disorders,5903.89
North Carolina,Female,30 to 34,Anxiety disorders,10292.7367
North Carolina,Male,30 to 34,Anxiety disorders,5565.9079
North Carolina,Female,25 to 29,Anxiety disorders,9742.2501
North Carolina,Male,25 to 29,Anxiety disorders,5240.8773
North Carolina,Female,20 to 24,Anxiety disorders,8876.2398
North Carolina,Male,20 to 24,Anxiety disorders,4938.2603
North Carolina,Female,15 to 19,Anxiety disorders,7541.0063
North Carolina,Male,15 to 19,Anxiety disorders,4583.3773
North Carolina,Male,60 to 64,Anxiety disorders,4174.8911
North Carolina,Female,60 to 64,Anxiety disorders,7788.7021
North Carolina,Male,65 to 69,Anxiety disorders,3732.7566
North Carolina,Female,65 to 69,Anxiety disorders,6964.9369
North Carolina,Female,80 to 84,Anxiety disorders,5321.4628
North Carolina,Male,80 to 84,Anxiety disorders,2849.3621
North Carolina,Female,80 plus,Anxiety disorders,4940.792428
North Carolina,Male,80 plus,Anxiety disorders,2671.124308
North Carolina,Female,75 to 79,Anxiety disorders,5805.6631
North Carolina,Male,75 to 79,Anxiety disorders,3123.0763
North Carolina,Female,70 to 74,Anxiety disorders,6334.0366
North Carolina,Male,70 to 74,Anxiety disorders,3406.9726
North Carolina,Female,15 to 19,Depressive disorders,7655.89
North Carolina,Male,65 to 69,Depressive disorders,3381.735
North Carolina,Female,60 to 64,Depressive disorders,6169.2
North Carolina,Male,60 to 64,Depressive disorders,3625.24
North Carolina,Female,55 to 59,Depressive disorders,6873.065
North Carolina,Male,55 to 59,Depressive disorders,3981.555
North Carolina,Female,50 to 54,Depressive disorders,7529.64
North Carolina,Male,50 to 54,Depressive disorders,4407.14
North Carolina,Female,45 to 49,Depressive disorders,8149.215
North Carolina,Male,45 to 49,Depressive disorders,4796.015
North Carolina,Female,40 to 44,Depressive disorders,8614.51
North Carolina,Male,40 to 44,Depressive disorders,5122.55
North Carolina,Female,35 to 39,Depressive disorders,8254.505
North Carolina,Male,35 to 39,Depressive disorders,4954.085
North Carolina,Female,30 to 34,Depressive disorders,7443.665
North Carolina,Male,30 to 34,Depressive disorders,4521.995
North Carolina,Female,25 to 29,Depressive disorders,7306.925
North Carolina,Male,25 to 29,Depressive disorders,4467.285
North Carolina,Female,20 to 24,Depressive disorders,7450.505
North Carolina,Male,20 to 24,Depressive disorders,4533.615
North Carolina,Male,15 to 19,Depressive disorders,3616.175
North Carolina,Female,65 to 69,Depressive disorders,5448.02
North Carolina,Male,70 to 74,Depressive disorders,3168.365
North Carolina,Female,70 to 74,Depressive disorders,4719.095
North Carolina,Male,75 to 79,Depressive disorders,2960.08
North Carolina,Female,45 to 49,Major depressive disorder,4863.3985
North Carolina,Male,45 to 49,Major depressive disorder,2820.6058
North Carolina,Female,40 to 44,Major depressive disorder,5361.9799
North Carolina,Male,40 to 44,Major depressive disorder,3158.011
North Carolina,Female,35 to 39,Major depressive disorder,5148.3983
North Carolina,Male,35 to 39,Major depressive disorder,3065.7338
North Carolina,Female,30 to 34,Major depressive disorder,4531.7257
North Carolina,Male,30 to 34,Major depressive disorder,2735.2665
North Carolina,Female,25 to 29,Major depressive disorder,4671.5043
North Carolina,Male,25 to 29,Major depressive disorder,2857.4368
North Carolina,Female,20 to 24,Major depressive disorder,5291.4334
North Carolina,Male,20 to 24,Major depressive disorder,3220.7396
North Carolina,Female,15 to 19,Major depressive disorder,6316.041
North Carolina,Male,15 to 19,Major depressive disorder,2758.7701
North Carolina,Female,80 to 84,Depressive disorders,3635.095
North Carolina,Male,80 to 84,Depressive disorders,2977.635
North Carolina,Female,80 plus,Depressive disorders,3904.675741
North Carolina,Male,80 plus,Depressive disorders,3195.871436
North Carolina,Female,75 to 79,Depressive disorders,3970.54
North Carolina,Male,50 to 54,Major depressive disorder,2462.9289
North Carolina,Female,50 to 54,Major depressive disorder,4329.4609
North Carolina,Male,55 to 59,Major depressive disorder,2101.7168
North Carolina,Female,55 to 59,Major depressive disorder,3786.7358
North Carolina,Female,80 to 84,Major depressive disorder,1468.40676
North Carolina,Male,80 to 84,Major depressive disorder,1291.54364
North Carolina,Male,80 plus,Major depressive disorder,1549.190008
North Carolina,Female,75 to 79,Major depressive disorder,1599.2722
North Carolina,Male,75 to 79,Major depressive disorder,1244.09761
North Carolina,Female,70 to 74,Major depressive disorder,2143.8776
North Carolina,Male,70 to 74,Major depressive disorder,1427.5663
North Carolina,Female,65 to 69,Major depressive disorder,2689.3069
North Carolina,Male,65 to 69,Major depressive disorder,1611.945
North Carolina,Female,60 to 64,Major depressive disorder,3236.9468
North Carolina,Male,60 to 64,Major depressive disorder,1802.2782
North Carolina,Female,80 plus,Major depressive disorder,1884.984949
North Dakota,Female,80 to 84,Anxiety disorders,5899.2936
North Dakota,Male,80 to 84,Anxiety disorders,3001.3214
North Dakota,Male,65 to 69,Anxiety disorders,3960.8823
North Dakota,Male,80 plus,Anxiety disorders,2764.763568
North Dakota,Female,75 to 79,Anxiety disorders,6479.4297
North Dakota,Male,75 to 79,Anxiety disorders,3299.7583
North Dakota,Female,70 to 74,Anxiety disorders,7103.2452
North Dakota,Male,70 to 74,Anxiety disorders,3608.936
North Dakota,Female,65 to 69,Anxiety disorders,7823.7468
North Dakota,Female,60 to 64,Anxiety disorders,8724.7749
North Dakota,Male,60 to 64,Anxiety disorders,4431.4705
North Dakota,Female,55 to 59,Anxiety disorders,9839.4349
North Dakota,Male,55 to 59,Anxiety disorders,5097.0866
North Dakota,Female,50 to 54,Anxiety disorders,10846.2637
North Dakota,Female,80 plus,Anxiety disorders,5353.188052
North Dakota,Male,50 to 54,Anxiety disorders,5746.1539
North Dakota,Female,45 to 49,Anxiety disorders,11568.937
North Dakota,Female,40 to 44,Anxiety disorders,11867.2339
North Dakota,Female,80 plus,Depressive disorders,3899.025026
North Dakota,Male,80 plus,Depressive disorders,3047.098583
North Dakota,Female,75 to 79,Depressive disorders,3873.345
North Dakota,Male,75 to 79,Depressive disorders,2826.71
North Dakota,Female,70 to 74,Depressive disorders,4483.945
North Dakota,Male,70 to 74,Depressive disorders,2993.24
North Dakota,Female,65 to 69,Depressive disorders,5091.12
North Dakota,Male,65 to 69,Depressive disorders,3155.495
North Dakota,Female,60 to 64,Depressive disorders,5671.86
North Dakota,Male,60 to 64,Depressive disorders,3337.39
North Dakota,Female,55 to 59,Depressive disorders,6282.355
North Dakota,Male,55 to 59,Depressive disorders,3716.39
North Dakota,Female,50 to 54,Depressive disorders,6920.005
North Dakota,Male,50 to 54,Depressive disorders,4179.97
North Dakota,Female,45 to 49,Depressive disorders,7489.46
North Dakota,Male,45 to 49,Depressive disorders,4615.285
North Dakota,Female,40 to 44,Depressive disorders,7902.32
North Dakota,Male,15 to 19,Depressive disorders,3631.575
North Dakota,Female,15 to 19,Depressive disorders,7184.67
North Dakota,Male,20 to 24,Depressive disorders,4871.2
North Dakota,Female,20 to 24,Depressive disorders,7295.25
North Dakota,Female,25 to 29,Depressive disorders,7041.105
North Dakota,Male,30 to 34,Depressive disorders,4670.555
North Dakota,Female,30 to 34,Depressive disorders,7053.625
North Dakota,Male,35 to 39,Depressive disorders,4943.71
North Dakota,Female,35 to 39,Depressive disorders,7663.37
North Dakota,Male,40 to 44,Depressive disorders,4996.375
North Dakota,Male,25 to 29,Depressive disorders,4726.295
North Dakota,Male,45 to 49,Anxiety disorders,6248.7749
North Dakota,Male,30 to 34,Anxiety disorders,5830.9227
North Dakota,Female,30 to 34,Anxiety disorders,11239.0023
North Dakota,Male,35 to 39,Anxiety disorders,6198.5441
North Dakota,Female,35 to 39,Anxiety disorders,11657.8794
North Dakota,Male,40 to 44,Anxiety disorders,6454.4486
North Dakota,Female,25 to 29,Anxiety disorders,10627.5725
North Dakota,Male,25 to 29,Anxiety disorders,5480.6114
North Dakota,Female,20 to 24,Anxiety disorders,9673.269
North Dakota,Male,20 to 24,Anxiety disorders,5155.5897
North Dakota,Female,15 to 19,Anxiety disorders,8210.5058
North Dakota,Male,15 to 19,Anxiety disorders,4776.0519
North Dakota,Male,20 to 24,Major depressive disorder,3557.9512
North Dakota,Female,20 to 24,Major depressive disorder,5129.5384
North Dakota,Female,25 to 29,Major depressive disorder,4401.5229
North Dakota,Male,30 to 34,Major depressive disorder,2887.8618
North Dakota,Female,30 to 34,Major depressive disorder,4106.3226
North Dakota,Male,35 to 39,Major depressive disorder,3057.5841
North Dakota,Female,35 to 39,Major depressive disorder,4523.8579
North Dakota,Male,40 to 44,Major depressive disorder,3027.1145
North Dakota,Female,40 to 44,Major depressive disorder,4624.067
North Dakota,Male,45 to 49,Major depressive disorder,2636.1197
North Dakota,Female,45 to 49,Major depressive disorder,4159.9006
North Dakota,Male,50 to 54,Major depressive disorder,2228.9729
North Dakota,Female,50 to 54,Major depressive disorder,3669.4806
North Dakota,Male,55 to 59,Major depressive disorder,1819.379
North Dakota,Female,55 to 59,Major depressive disorder,3173.7282
North Dakota,Male,60 to 64,Major depressive disorder,1510.21701
North Dakota,Female,60 to 64,Major depressive disorder,2708.869
North Dakota,Male,65 to 69,Major depressive disorder,1372.3186
North Dakota,Female,65 to 69,Major depressive disorder,2302.6442
North Dakota,Female,15 to 19,Major depressive disorder,5802.0766
North Dakota,Male,15 to 19,Major depressive disorder,2774.2943
North Dakota,Female,80 to 84,Depressive disorders,3598.195
North Dakota,Male,80 to 84,Depressive disorders,2837.995
North Dakota,Male,70 to 74,Major depressive disorder,1242.39942
North Dakota,Female,70 to 74,Major depressive disorder,1898.0094
North Dakota,Male,25 to 29,Major depressive disorder,3124.326
North Dakota,Female,75 to 79,Major depressive disorder,1491.55017
North Dakota,Male,80 plus,Major depressive disorder,1407.433664
North Dakota,Female,80 plus,Major depressive disorder,1909.090826
North Dakota,Male,80 to 84,Major depressive disorder,1159.34467
North Dakota,Female,80 to 84,Major depressive disorder,1431.2615
North Dakota,Male,75 to 79,Major depressive disorder,1113.08761
Ohio,Male,50 to 54,Depressive disorders,4437.855
Ohio,Female,45 to 49,Depressive disorders,8505.825
Ohio,Male,45 to 49,Depressive disorders,4907.43
Ohio,Female,40 to 44,Depressive disorders,9015.86
Ohio,Male,40 to 44,Depressive disorders,5285.45
Ohio,Female,35 to 39,Depressive disorders,8690.25
Ohio,Male,35 to 39,Depressive disorders,5162.325
Ohio,Female,30 to 34,Depressive disorders,7925.94
Ohio,Male,30 to 34,Depressive disorders,4765.275
Ohio,Female,25 to 29,Depressive disorders,7948.605
Ohio,Male,25 to 29,Depressive disorders,4735.5
Ohio,Female,20 to 24,Depressive disorders,8318.91
Ohio,Male,20 to 24,Depressive disorders,4838.45
Ohio,Female,15 to 19,Depressive disorders,8090.765
Ohio,Female,50 to 54,Depressive disorders,7827.815
Ohio,Male,55 to 59,Depressive disorders,3947.15
Ohio,Female,55 to 59,Depressive disorders,7107.035
Ohio,Male,60 to 64,Depressive disorders,3550.87
Ohio,Male,25 to 29,Major depressive disorder,3140.673
Ohio,Female,20 to 24,Major depressive disorder,6217.3802
Ohio,Male,20 to 24,Major depressive disorder,3527.3239
Ohio,Female,15 to 19,Major depressive disorder,6745.7286
Ohio,Male,15 to 19,Major depressive disorder,2892.1424
Ohio,Female,80 to 84,Depressive disorders,3753.265
Ohio,Male,80 to 84,Depressive disorders,2960.395
Ohio,Male,15 to 19,Depressive disorders,3748.86
Ohio,Female,80 plus,Depressive disorders,4095.270223
Ohio,Female,75 to 79,Depressive disorders,4088.205
Ohio,Male,75 to 79,Depressive disorders,2940.365
Ohio,Female,70 to 74,Depressive disorders,4854.2
Ohio,Male,70 to 74,Depressive disorders,3136.795
Ohio,Female,65 to 69,Depressive disorders,5614.89
Ohio,Male,65 to 69,Depressive disorders,3338.925
Ohio,Female,60 to 64,Depressive disorders,6363.365
Ohio,Male,80 plus,Depressive disorders,3204.388705
Ohio,Female,25 to 29,Major depressive disorder,5360.8119
Ohio,Male,30 to 34,Major depressive disorder,2987.7591
Ohio,Male,35 to 39,Major depressive disorder,3289.2402
Ohio,Female,30 to 34,Major depressive disorder,5040.1105
Ohio,Female,70 to 74,Major depressive disorder,2285.7889
Ohio,Male,70 to 74,Major depressive disorder,1393.7762
Ohio,Female,65 to 69,Major depressive disorder,2857.8167
Ohio,Male,65 to 69,Major depressive disorder,1558.0581
Ohio,Female,60 to 64,Major depressive disorder,3432.0235
Ohio,Male,60 to 64,Major depressive disorder,1730.7427
Ohio,Female,55 to 59,Major depressive disorder,4033.3242
Ohio,Male,55 to 59,Major depressive disorder,2069.0166
Ohio,Female,50 to 54,Major depressive disorder,4642.1934
Ohio,Male,50 to 54,Major depressive disorder,2502.0444
Ohio,Female,45 to 49,Major depressive disorder,5241.3627
Ohio,Male,45 to 49,Major depressive disorder,2930.5644
Ohio,Female,40 to 44,Major depressive disorder,5803.2509
Ohio,Male,40 to 44,Major depressive disorder,3337.0755
Ohio,Female,35 to 39,Major depressive disorder,5627.8804
Ohio,Male,75 to 79,Major depressive disorder,1230.47775
Ohio,Female,75 to 79,Major depressive disorder,1713.3712
Ohio,Female,80 plus,Major depressive disorder,2093.624489
Ohio,Female,80 to 84,Major depressive disorder,1584.5073
Ohio,Male,80 to 84,Major depressive disorder,1286.51216
Ohio,Male,80 plus,Major depressive disorder,1566.144807
Ohio,Male,40 to 44,Anxiety disorders,6454.4486
Ohio,Female,35 to 39,Anxiety disorders,11657.8794
Ohio,Male,35 to 39,Anxiety disorders,6198.5441
Ohio,Female,30 to 34,Anxiety disorders,11239.0023
Ohio,Male,30 to 34,Anxiety disorders,5830.9227
Ohio,Female,25 to 29,Anxiety disorders,10627.5725
Ohio,Male,25 to 29,Anxiety disorders,5480.6114
Ohio,Female,20 to 24,Anxiety disorders,9673.269
Ohio,Male,20 to 24,Anxiety disorders,5155.5897
Ohio,Female,15 to 19,Anxiety disorders,8210.5058
Ohio,Male,15 to 19,Anxiety disorders,4776.0519
Ohio,Female,40 to 44,Anxiety disorders,11867.2339
Ohio,Male,45 to 49,Anxiety disorders,6248.7749
Ohio,Female,45 to 49,Anxiety disorders,11568.937
Ohio,Male,50 to 54,Anxiety disorders,5746.1539
Ohio,Female,80 to 84,Anxiety disorders,5899.2936
